genres,imdb_id,title,vote_average
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0365929,Whiteout,5.3
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt1078940,Couples Retreat,5.3
"[{'id': 35, 'name': 'Comedy'}]",tt0881891,All About Steve,4.7
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt1093370,Jab We Met,7.2
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0018839,The Docks of New York,6.8
"[{'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}]",tt0044103,The Tales of Hoffmann,6.4
"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",tt0386117,Where the Wild Things Are,6.4
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",tt0073166,India Song,7.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",tt0126388,Legionnaire,5.2
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt1197624,Law Abiding Citizen,7.2
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt1075110,The Misfortunates,7.3
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0978762,Mary and Max,7.8
"[{'id': 18, 'name': 'Drama'}]",tt0260688,Ali Zaoua: Prince of the Streets,6.3
"[{'id': 18, 'name': 'Drama'}]",tt1130088,Is Anybody There?,5.8
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0034636,The Dark Tower,7.0
"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",tt1392197,Marmaduke,5.0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}]",tt1056437,The Sky Crawlers,6.7
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",tt0338977,Games of Love and Chance,7.5
"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",tt1329454,Vengeance,6.1
"[{'id': 10769, 'name': 'Foreign'}, {'id': 35, 'name': 'Comedy'}]",tt0064777,"Tora-san, Our Lovable Tramp",7.0
[],tt0472840,Cream Lemon,0.0
"[{'id': 99, 'name': 'Documentary'}, {'id': 10752, 'name': 'War'}]",tt1640680,Armadillo,7.0
"[{'id': 18, 'name': 'Drama'}]",tt1132623,You Don't Know Jack,6.9
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt0118528,12 Angry Men,7.5
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",tt0955308,Robin Hood,6.2
"[{'id': 27, 'name': 'Horror'}]",tt0094642,American Gothic,5.8
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]",tt0460435,In a Dark Place,3.4
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",tt1042424,Johnny Mad Dog,6.8
"[{'id': 10402, 'name': 'Music'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0066207,Donkey Skin,7.6
"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",tt1480660,Halo Legends,6.9
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",tt1462758,Buried,6.6
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",tt0473075,Prince of Persia: The Sands of Time,6.2
"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",tt1425257,True Legend,6.2
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt1081935,Baarìa,7.1
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",tt0098197,Reunion,5.0
"[{'id': 27, 'name': 'Horror'}, {'id': 10769, 'name': 'Foreign'}]",tt0059440,At Midnight I'll Take Your Soul,5.7
"[{'id': 35, 'name': 'Comedy'}]",tt0439784,Ricky Gervais Live 2: Politics,7.5
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",tt1263679,Firaaq,5.0
"[{'id': 35, 'name': 'Comedy'}]",tt1226229,Get Him to the Greek,5.9
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt1212436,The Back-Up Plan,5.7
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0097884,May Fools,6.4
"[{'id': 18, 'name': 'Drama'}]",tt0089366,Hail Mary,6.9
"[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt1073105,The Descent: Part 2,6.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0857275,Wonderful World,5.5
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",tt1057581,How to Be,5.0
"[{'id': 18, 'name': 'Drama'}]",tt0050347,Edge of the City,6.4
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt1242539,Godspeed,4.0
"[{'id': 18, 'name': 'Drama'}]",tt0059555,Othello,6.1
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",tt1075113,Don't Look Back,5.8
"[{'id': 99, 'name': 'Documentary'}]",tt1540814,Casino Jack and the United States of Money,7.3
"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt0892791,Shrek Forever After,6.0
"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",tt0060847,The Ashes,5.0
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt1337057,Rampage,6.0
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",tt0942891,The Guitar,6.4
"[{'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",tt0039243,Captain from Castile,7.4
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1325004,The Twilight Saga: Eclipse,5.9
"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",tt1609157,The Rolling Stones: Stones in Exile,5.6
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",tt0114469,Slam Dunk Ernest,4.2
"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",tt0040745,Romance on the High Seas,4.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0052837,The Gazebo,8.7
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}]",tt1375666,Inception,8.1
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",tt0451954,Tokyo Zombie,6.1
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",tt1013743,Knight and Day,5.9
"[{'id': 18, 'name': 'Drama'}]",tt1001540,Perestroika,3.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",tt1248971,Cherrybomb,6.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",tt0016544,The Wizard of Oz,5.8
"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0944835,Salt,6.2
"[{'id': 18, 'name': 'Drama'}]",tt0067815,Sinbad,4.9
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",tt0065782,Sunflower,7.6
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",tt1068669,Telstar: The Joe Meek Story,5.9
"[{'id': 35, 'name': 'Comedy'}]",tt0427152,Dinner for Schmucks,5.5
"[{'id': 18, 'name': 'Drama'}]",tt0395424,3 Needles,0.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0047101,Human Desire,6.4
"[{'id': 35, 'name': 'Comedy'}]",tt1264904,Little Nicholas,5.9
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt1352369,Grotesque,5.1
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0493949,Ramona and Beezus,6.2
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0076252,The Year of the Hare,7.4
"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",tt0044331,Affair in Trinidad,6.3
"[{'id': 18, 'name': 'Drama'}]",tt0479937,The Kautokeino Rebellion,5.7
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",tt1217070,Triage,6.3
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0437405,Paper Man,6.0
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}]",tt0115985,Crossworlds,4.6
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",tt1020558,Centurion,6.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0073155,That Most Important Thing: Love,7.5
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",tt0816436,Black Water,5.9
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1059925,According to Greta,6.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",tt1145144,Center Stage : Turn It Up,6.5
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1285309,The Joneses,6.1
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",tt1351224,Pyaar Impossible,4.6
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",tt0067306,King Lear,8.0
"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt1183276,The Horde,5.7
"[{'id': 878, 'name': 'Science Fiction'}]",tt0080806,Golem,5.9
"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",tt1168773,Bananaz,8.0
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt1470171,Abandoned,4.9
"[{'id': 18, 'name': 'Drama'}]",tt0318126,The Theory of Everything,0.0
"[{'id': 27, 'name': 'Horror'}]",tt0158011,The Eternal,4.5
"[{'id': 18, 'name': 'Drama'}]",tt0125522,Sue,8.2
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0058701,The Married Woman,7.1
"[{'id': 18, 'name': 'Drama'}]",tt0879870,Eat Pray Love,5.8
"[{'id': 99, 'name': 'Documentary'}]",tt1433813,Hubble 3D,6.7
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",tt1027718,Wall Street: Money Never Sleeps,5.8
"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,6.5
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt1287468,Cats & Dogs 2 : The Revenge of Kitty Galore,4.9
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",tt0067975,What's the Matter with Helen?,5.9
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt1010271,The Poughkeepsie Tapes,5.6
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",tt0023753,Alice in Wonderland,5.4
"[{'id': 99, 'name': 'Documentary'}]",tt0902967,The Crimson Wing: Mystery of the Flamingos,7.3
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt1301990,Every Day,5.2
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0318523,Red Bear,6.5
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",tt1228987,Let Me In,6.7
"[{'id': 18, 'name': 'Drama'}]",tt1028576,Secretariat,6.8
"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",tt1572150,Collision,6.0
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt1260567,Dark House,4.8
"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",tt0775489,The Illusionist,7.2
"[{'id': 878, 'name': 'Science Fiction'}]",tt0093791,Morning Patrol,6.1
"[{'id': 18, 'name': 'Drama'}, {'id': 99, 'name': 'Documentary'}]",tt0922522,IMAX Mummies Secrets Of The Pharohs,6.9
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt1447508,PEEPLI [Live],7.7
"[{'id': 99, 'name': 'Documentary'}, {'id': 10752, 'name': 'War'}]",tt1559549,Restrepo,7.3
"[{'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",tt1085779,The Hole,5.6
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt1320304,30 Days of Night: Dark Days,4.8
"[{'id': 18, 'name': 'Drama'}]",tt0062990,The Fox,7.8
"[{'id': 99, 'name': 'Documentary'}]",tt1337137,South of the Border,5.0
"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0452592,Borderland,5.2
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1047445,Big Game,3.0
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",tt1465487,Heartbreaker,6.5
"[{'id': 18, 'name': 'Drama'}]",tt1679595,Eastern Drift,7.1
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",tt0047821,Le amiche,6.9
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 27, 'name': 'Horror'}]",tt0496634,The Countess,5.5
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",tt0940580,Afterwards,5.7
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt1156466,Undisputed III : Redemption,7.3
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1231583,Due Date,6.2
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",tt0120075,The Castle,5.5
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1588875,How I Ended This Summer,6.1
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1519245,Agnosia,5.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}]",tt1321865,Carlos,6.7
"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",tt0055073,The Last Sunset,6.5
"[{'id': 18, 'name': 'Drama'}]",tt1048174,The World Unseen,7.3
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt0176666,Dossier 51,6.0
"[{'id': 18, 'name': 'Drama'}]",tt0070424,My Ain Folk,7.3
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 27, 'name': 'Horror'}]",tt0095012,The Devil,7.6
"[{'id': 35, 'name': 'Comedy'}]",tt1361313,The Extra Man,5.9
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt0806029,Farewell,6.3
"[{'id': 18, 'name': 'Drama'}]",tt1611211,Vincent Wants to Sea,7.0
"[{'id': 878, 'name': 'Science Fiction'}]",tt1564585,Skyline,4.7
"[{'id': 53, 'name': 'Thriller'}]",tt1127221,Not Forgotten,5.3
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",tt0059269,A High Wind in Jamaica,5.5
"[{'id': 14, 'name': 'Fantasy'}]",tt1401143,Rare Exports: A Christmas Tale,6.4
"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",tt0478331,Workingman's Death,6.9
"[{'id': 18, 'name': 'Drama'}]",tt1356928,Father of My Children,6.8
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt1583356,Rammbock: Berlin Undead,6.3
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",tt1175709,All Good Things,5.9
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0775543,Night Catches Us,3.9
"[{'id': 28, 'name': 'Action'}]",tt1456941,"Tomorrow, When the War Began",6.2
"[{'id': 18, 'name': 'Drama'}]",tt1071798,Frozen,8.5
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",tt0036748,Days of Glory,5.1
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",tt1104001,TRON: Legacy,6.3
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",tt1064744,Dying Breed,5.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1121977,Mother and Child,6.7
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 37, 'name': 'Western'}]",tt0042998,Stars in My Crown,4.8
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",tt0102842,"Sarah, Plain and Tall",5.7
"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",tt0832517,Black Sheep,6.6
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt0302596,A Garfield Christmas Special,6.7
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt1433108,Faster,6.1
"[{'id': 18, 'name': 'Drama'}]",tt0935075,Rabbit Hole,6.8
"[{'id': 35, 'name': 'Comedy'}]",tt1629391,Tere Bin Laden,6.7
"[{'id': 18, 'name': 'Drama'}]",tt0043458,Death of a Salesman,7.0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",tt0036217,The North Star,8.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1126591,Burlesque,6.9
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",tt0374853,Malice in Wonderland,5.6
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",tt1302067,Yogi Bear,5.2
"[{'id': 18, 'name': 'Drama'}]",tt0049784,Early Spring,8.2
"[{'id': 99, 'name': 'Documentary'}]",tt1059955,The Pixar Story,7.7
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0234000,Kaho Naa... Pyaar Hai,6.7
"[{'id': 99, 'name': 'Documentary'}]",tt1268204,Waste Land,7.6
"[{'id': 35, 'name': 'Comedy'}]",tt0063612,Skidoo,4.8
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",tt0117442,Rasputin,5.4
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",tt0990407,The Green Hornet,5.5
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",tt0019823,Disraeli,4.3
"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",tt0432314,Leningrad,5.7
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",tt0414195,Chinaman,5.6
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt1462667,Outrage,6.7
"[{'id': 18, 'name': 'Drama'}]",tt0476298,Madeinusa,6.0
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}]",tt0054042,Macario,7.3
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]",tt1639075,No Return,5.8
"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",tt0189041,The Real McCoy,4.5
"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0055214,The Naked Edge,6.8
"[{'id': 35, 'name': 'Comedy'}]",tt0823187,Russell Peters: Outsourced,6.8
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",tt0033409,Blues in the Night,7.5
"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",tt0470000,Wicked Little Things,4.8
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1740047,The Trip,7.0
"[{'id': 18, 'name': 'Drama'}]",tt0469913,Good Time Max,6.4
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt0067962,Beware of a Holy Whore,6.6
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",tt0415380,Throw Down,6.7
"[{'id': 18, 'name': 'Drama'}]",tt1054674,Birdwatchers,6.0
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",tt0043539,Five,6.2
"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",tt1219289,Limitless,7.1
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10769, 'name': 'Foreign'}]",tt0084674,Shogun's Ninja,5.3
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt1148200,Chain Letter,3.9
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",tt0061180,The Whisperers,6.6
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt1411238,No Strings Attached,6.1
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1134664,Boogie Woogie,5.5
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1189340,The Lincoln Lawyer,7.0
"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",tt1699114,All Star Superman,6.8
"[{'id': 18, 'name': 'Drama'}]",tt0074404,The Devil's Playground,8.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0893412,From Prada to Nada,5.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0057307,Young Aphrodites,8.0
"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt1401152,Unknown,6.5
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt0881320,Sanctum,5.8
"[{'id': 35, 'name': 'Comedy'}]",tt1477837,Cedar Rapids,5.9
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt0377981,Gnomeo & Juliet,5.8
"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0040553,The Luck of the Irish,6.1
"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",tt1320239,Burke & Hare,6.1
"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt1452628,Vanishing on 7th Street,4.8
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt1448762,Open House,4.8
"[{'id': 18, 'name': 'Drama'}]",tt0809427,Fantasma,6.7
"[{'id': 18, 'name': 'Drama'}]",tt1322385,Submarino,7.0
